x,y,z,stamp_sec,stamp_nanosec
0.2314046546108724,-0.2056822459185844,0.17560448002364556,1790244731,619659282
0.22794675433272962,-0.2057263035657724,0.1891706645192404,1790244731,668906500
0.14754311678140372,-0.2097948388508577,0.19513709553767203,1790244731,719668206
0.14768016469204673,-0.2098122907066409,0.20013519664018256,1790244731,768709424
0.07562627606442829,-0.21401773855651063,0.2243691322128151,1790244731,821011467
0.07805139409163953,-0.21404627815758925,0.2319926490538867,1790244731,868895385
0.019030422232177602,-0.2184166117405277,0.2726334598759039,1790244731,919607831
0.025740866609027205,-0.21845693266084729,0.2825817350470865,1790244731,968996254
-0.010971067243120247,-0.22263169312718492,0.33570113186536216,1790244732,19618681
-0.009436061400199314,-0.2226374721023082,0.3369832160584341,1790244732,69258438
-0.03751020889644402,-0.22512255185185684,0.389732184277527,1790244732,120981757
-0.03934097956789297,-0.22511818891369034,0.38892702843806937,1790244732,169686511
-0.05243491055126284,-0.22567281598818328,0.4205304580426088,1790244732,219293490
-0.04856346592948521,-0.22567961218999588,0.4215363486891307,1790244732,269801787
-0.04953133069049953,-0.22567791313321328,0.42128487509068996,1790244732,319161192
-0.05049919545151382,-0.22567621407643065,0.4210334014922492,1790244732,369179320
-0.05049919545151382,-0.22567621407643065,0.4210334014922492,1790244732,420925973
-0.05146706021252814,-0.22567451501964803,0.4207819278938085,1790244732,469292411
-0.05146706021252814,-0.22567451501964803,0.4207819278938085,1790244732,523629703
-0.05146706021252814,-0.22567451501964803,0.4207819278938085,1790244732,573065959
-0.05049919545151382,-0.22567621407643065,0.4210334014922492,1790244732,625063631
-0.04856346592948521,-0.22567961218999588,0.4215363486891307,1790244732,671357211
-0.03662934840905159,-0.2259113358218136,0.38534949802930063,1790244732,719341036
-0.03572246544102087,-0.22591357445193494,0.38577087947638977,1790244732,769840704
0.0007465377652937089,-0.22793779617216242,0.33439649569347946,1790244732,819126793
-0.0014756368629891409,-0.227928876730599,0.33238108088678137,1790244732,869590997
0.04862286544231191,-0.23187954087382945,0.2940810758695685,1790244732,921204853
