x,y,z,stamp_sec,stamp_nanosec
0.3151466048145806,-0.20186361071651276,0.19336089675162454,1790244866,768765359
0.2300924604120027,-0.20565934708873626,0.18455941266993764,1790244866,820668780
0.22909232351738357,-0.20567191386060504,0.18843234865161687,1790244866,870509897
0.14619296319933966,-0.20980009821631435,0.19217565601693629,1790244866,920007994
0.14635244553983928,-0.2098175672484146,0.1971730766048289,1790244866,968878830
0.07585537231159245,-0.21402705338363445,0.2253455460457762,1790244867,19713895
0.07979986919706059,-0.21407343146890917,0.23773258376711806,1790244867,69159936
0.016192770329253092,-0.21853099298063178,0.2721453703761201,1790244867,119070146
0.02581829944456196,-0.2185879412162783,0.2861577257891239,1790244867,168526243
-0.01268722851354502,-0.22276396106944701,0.3377813379617971,1790244867,219845162
-0.011136370254681435,-0.22276968708171443,0.3390442006171076,1790244867,269160518
-0.039340144493315785,-0.22512289963080148,0.38892490758981046,1790244867,321036975
-0.039340144493315785,-0.22512289963080148,0.38892490758981046,1790244867,369294846
-0.04953125249007004,-0.22567785903967325,0.42128456317452034,1790244867,420094429
-0.050499116936616045,-0.2256761599340066,0.421033088366096,1790244867,470501085
-0.04856338804352403,-0.2256795581453399,0.42153603798294464,1790244867,520515277
-0.047595523596977996,-0.22568125725100657,0.421787512791369,1790244867,569043260
-0.050499116936616045,-0.2256761599340066,0.421033088366096,1790244867,619464082
-0.047595523596977996,-0.22568125725100657,0.421787512791369,1790244867,669553848
-0.05146698138316208,-0.22567446082833995,0.42078161355767163,1790244867,722140086
-0.04662765915043199,-0.2256829563566732,0.42203898759979336,1790244867,774221100
-0.052434831407433186,-0.2256727617479919,0.4205301424965064,1790244867,821655449
-0.04856338804352403,-0.2256795581453399,0.42153603798294464,1790244867,868942928
-0.03338684546572682,-0.2259707829064871,0.3809098214735415,1790244867,920050771
-0.03249105452819678,-0.22597309290886383,0.38135429567217183,1790244867,969894536
0.002716184903910124,-0.22813264279002757,0.32789138999068296,1790244868,21619975
0.001995279076338133,-0.22812961296469852,0.32719836065432617,1790244868,69484807
0.051006030564268626,-0.23210058782183787,0.28809704412179415,1790244868,119329758
0.04954216239273261,-0.23209022997721615,0.2854784701276951,1790244868,169525691
0.10996522481147428,-0.23655043949115556,0.26169031139719257,1790244868,220419163
0.10954944358622239,-0.2365432899523149,0.2597340161563605,1790244868,269052276
0.1780325024231832,-0.2412850034947731,0.25510943060419655,1790244868,319432265
0.1780325024231832,-0.2412850034947731,0.25510943060419655,1790244868,369226345
0.24229734253290344,-0.2459146884140294,0.26750052190751994,1790244868,419767983
0.2415211792531155,-0.24592040784838132,0.26934376743203897,1790244868,469470952
0.29762250501269705,-0.2507477940820698,0.3047735323081975,1790244868,519433069
0.29762250501269705,-0.2507477940820698,0.3047735323081975,1790244868,570084633
0.3406036604504714,-0.2544596597927067,0.35508058889487915,1790244868,620789420
0.3406036604504714,-0.2544596597927067,0.35508058889487915,1790244868,669081217
0.3705849500837135,-0.25601546515022366,0.4148839274944372,1790244868,721397509
0.37154888483894855,-0.25601536868467883,0.41461778123490256,1790244868,768960563
0.3754046094961707,-0.2560149828239368,0.41355320016264424,1790244868,820934280
0.3734767543494186,-0.2560151757535891,0.4140854887158333,1790244868,868638241
0.37444068910465367,-0.25601507928804423,0.4138193424562986,1790244868,920191346
0.3754046094961707,-0.2560149828239368,0.41355320016264424,1790244868,968912829
0.3754046094961707,-0.2560149828239368,0.41355320016264424,1790244869,19904969
0.3754046094961707,-0.2560149828239368,0.41355320016264424,1790244869,70372199
0.3734767543494186,-0.2560151757535891,0.4140854887158333,1790244869,123279531
0.3754046094961707,-0.2560149828239368,0.41355320016264424,1790244869,169071301
0.3564168528459217,-0.2562840523008231,0.3704713566175194,1790244869,219608309
0.35463966802957037,-0.25628570056442124,0.37138875926861503,1790244869,268707553
0.3103513449677843,-0.2585308775567052,0.31352419560790834,1790244869,319977268
0.30896262364405275,-0.2585346607954069,0.31496345061818204,1790244869,368949197
0.25262381886481133,-0.2626953500471335,0.2743283257544896,1790244869,419499983
0.25306185284877125,-0.2626926119597086,0.2734293692567138,1790244869,468982303
0.18896699998411387,-0.2672511709421049,0.2534023947872668,1790244869,520172443
0.18881573488919934,-0.2672544722873027,0.25439088455721903,1790244869,569217076
0.11936772394624443,-0.2721064487969897,0.2557242703084937,1790244869,619134841
0.11936772394624443,-0.2721064487969897,0.2557242703084937,1790244869,669256256
0.05678436200323472,-0.27719579702669295,0.2836831834336974,1790244869,718755557
0.05678436200323472,-0.27719579702669295,0.2836831834336974,1790244869,768957749
0.0026974805050034717,-0.2818773757122586,0.3233884758549991,1790244869,818844144
0.004829694508564464,-0.2818865997298735,0.32549881360798333,1790244869,869556764
-0.03497956302276342,-0.28475366595718754,0.3815869689814467,1790244869,919253659
-0.0322829403096256,-0.28476056338990746,0.3829015848365506,1790244869,968834386
-0.04377100586910038,-0.28568647772049927,0.42256850722047745,1790244870,20917752
-0.04280316310436477,-0.28568817730073603,0.42282006545885564,1790244870,69333993
-0.04183532033962918,-0.28568987688097275,0.42307162369723383,1790244870,120311003
-0.04183532033962918,-0.28568987688097275,0.42307162369723383,1790244870,168929764
-0.04086747757489359,-0.28569157646120946,0.423323181935612,1790244870,219455384
-0.04280316310436477,-0.28568817730073603,0.42282006545885564,1790244870,268942259
-0.04086747757489359,-0.28569157646120946,0.423323181935612,1790244870,319560694
-0.04377100586910038,-0.28568647772049927,0.42256850722047745,1790244870,374476347
-0.04280316310436477,-0.28568817730073603,0.42282006545885564,1790244870,420926360
-0.04183532033962918,-0.28568987688097275,0.42307162369723383,1790244870,469923270
-0.027500596984746772,-0.2860656789878478,0.38004170648132435,1790244870,520987670
-0.024834508376436637,-0.286072745632799,0.3814171911498131,1790244870,568948428
0.007749546705008048,-0.28846585574895817,0.3253686923835075,1790244870,619309733
0.004935464317449859,-0.28845351730180074,0.32252600827712574,1790244870,669110794
0.05449688549504625,-0.29273172923735624,0.2802995953208462,1790244870,719576469
0.054957500964759876,-0.29273522490207804,0.28118719051152075,1790244870,768940103
0.11921796635138268,-0.2978157562392567,0.25768229937275433,1790244870,819465667
0.11921796635138268,-0.2978157562392567,0.25768229937275433,1790244870,869758156
0.1879301888220084,-0.30296572769030083,0.2571647388354179,1790244870,919651773
