x,y,z,stamp_sec,stamp_nanosec
0.2309591204549311,-0.20567330983525264,0.17961937462367758,1790244528,821995700
0.22747628536340078,-0.20571732413168728,0.19317916379654435,1790244528,870836940
0.14712181638666308,-0.20978299878256798,0.1911472323375815,1790244528,919898624
0.1473498837377022,-0.20981092962696635,0.19914393329060942,1790244528,969302290
0.07556655508627882,-0.21403122793502594,0.2254376395545818,1790244529,20145573
0.08043898998690785,-0.21408830379089142,0.24067759376741182,1790244529,68534755
0.02018876507581091,-0.21838422844851607,0.2730597271869297,1790244529,120332021
0.027983042102516203,-0.21843132301691462,0.28468931896441596,1790244529,170463709
-0.014595418230945928,-0.2226004225249813,0.3322411347374673,1790244529,218972058
-0.011529266304076496,-0.22261199401768506,0.3348098939909828,1790244529,269379135
-0.03639726147590887,-0.2251204465678059,0.3896870038167826,1790244529,319672675
-0.03639726147590887,-0.2251204465678059,0.3896870038167826,1790244529,371368978
-0.04856409209175147,-0.22567965697256953,0.42153892661754355,1790244529,420000939
-0.05049982822735083,-0.22567625886338621,0.4210360048754518,1790244529,469821626
-0.049531960159551164,-0.22567795791797787,0.42128746574649767,1790244529,520722964
-0.04856409209175147,-0.22567965697256953,0.42153892661754355,1790244529,568953312
-0.04759622402395178,-0.2256813560271612,0.42179038748858944,1790244529,619540130
-0.04856409209175147,-0.22567965697256953,0.42153892661754355,1790244529,668855908
-0.04759622402395178,-0.2256813560271612,0.42179038748858944,1790244529,720147932
-0.05049982822735083,-0.22567625886338621,0.4210360048754518,1790244529,770815677
-0.05049982822735083,-0.22567625886338621,0.4210360048754518,1790244529,820068584
-0.04856409209175147,-0.22567965697256953,0.42153892661754355,1790244529,868590508
-0.034516015158209845,-0.22596761829301812,0.38093720479140214,1790244529,920120310
-0.03182533122960654,-0.22597452786233058,0.3822639333741527,1790244529,968951642
0.002389782085322034,-0.22809193592997432,0.32968196789074783,1790244530,21312170
0.002389782085322034,-0.22809193592997432,0.32968196789074783,1790244530,69033517
0.0511325273525938,-0.2320684481483818,0.29032036310124343,1790244530,118873981
0.04916463440547239,-0.23205465502261238,0.2868379569303665,1790244530,169471337
0.10882745092437449,-0.23649482786505954,0.25988876743894374,1790244530,219480691
0.10882745092437449,-0.23649482786505954,0.25988876743894374,1790244530,269235470
0.17486889392041507,-0.24108324960250987,0.2537993806812343,1790244530,320108289
0.1750466948562619,-0.24107649269563572,0.251807307042058,1790244530,369345307
0.24012573326222092,-0.24581570481331483,0.2676804506941009,1790244530,420828240
0.23898543630946267,-0.24582433922502353,0.27045526517035295,1790244530,469374533
0.2963366412024145,-0.25067302859408896,0.30370185924009,1790244530,519761889
0.2963366412024145,-0.25067302859408896,0.30370185924009,1790244530,568822017
0.3419642114156028,-0.2543993239377509,0.3516687683801435,1790244530,619866856
0.34029259172510323,-0.25440168157437704,0.3527668113047887,1790244530,668885188
0.3715480849549506,-0.25601542843590314,0.41461463148269734,1790244530,719233321
0.3725120158953874,-0.25601533182662,0.4143484714070752,1790244530,769510342
0.37540379435303667,-0.2560150420002103,0.4135499951462949,1790244530,819375584
0.3725120158953874,-0.25601533182662,0.4143484714070752,1790244530,868778714
0.37347594683582425,-0.25601523521733693,0.414082311331453,1790244530,919592422
0.3763677252934735,-0.2560149453909272,0.4132838350706728,1790244530,969131701
0.3744398777762611,-0.2560151386080538,0.41381615125583093,1790244531,22436102
0.37347594683582425,-0.25601523521733693,0.414082311331453,1790244531,74828444
0.3773316562339103,-0.2560148487816441,0.41301767499505065,1790244531,122910552
0.3744398777762611,-0.2560151386080538,0.41381615125583093,1790244531,169000709
0.35329679384939616,-0.2563461022349694,0.3667153171457602,1790244531,221061550
0.3524181011449292,-0.2563469992927394,0.3671927083684738,1790244531,268825342
0.3069011130531507,-0.2586115099373206,0.31437479741504454,1790244531,321132240
0.3075892626850669,-0.25860959228809977,0.31364924889311496,1790244531,369306181
0.25047355530005516,-0.26280697454577656,0.27440164840525727,1790244531,418612644
0.25047355530005516,-0.26280697454577656,0.27440164840525727,1790244531,468886665
0.18428789065992354,-0.2675197777938693,0.25273591884840896,1790244531,519788837
0.18441821897781252,-0.2675164473935757,0.25174445150597646,1790244531,568926114
0.1143886881361483,-0.2723946274886667,0.2545624168827571,1790244531,621238382
0.11511832960287419,-0.2724089415674899,0.2584952738694516,1790244531,669702232
0.051821157979335994,-0.2774899277427017,0.2840473693020531,1790244531,719069510
0.051821157979335994,-0.2774899277427017,0.2840473693020531,1790244531,768785900
0.00026592464978084096,-0.28211374628015856,0.3273327004154276,1790244531,819411441
0.00026592464978084096,-0.28211374628015856,0.3273327004154276,1790244531,868955441
-0.035768299835673686,-0.2848024665690086,0.38322112973208317,1790244531,919722872
-0.03306049794523065,-0.284809290942067,0.38451256259062633,1790244531,969630188
-0.043776135382337836,-0.2856877560794838,0.42258844854037064,1790244532,19372671
-0.04087253117971057,-0.2856928534475658,0.4233428311550984,1790244532,69355081
-0.043776135382337836,-0.2856877560794838,0.42258844854037064,1790244532,119583380
-0.03990466311216814,-0.2856945525702598,0.42359429202667437,1790244532,170360533
-0.04280826731479541,-0.2856894552021778,0.4228399094119466,1790244532,218694845
-0.04280826731479541,-0.2856894552021778,0.4228399094119466,1790244532,269145589
-0.043776135382337836,-0.2856877560794838,0.42258844854037064,1790244532,324307310
-0.043776135382337836,-0.2856877560794838,0.42258844854037064,1790244532,371926490
-0.043776135382337836,-0.2856877560794838,0.42258844854037064,1790244532,420942138
-0.04280826731479541,-0.2856894552021778,0.4228399094119466,1790244532,468690652
-0.026897747796791466,-0.28604568994451485,0.381055877263091,1790244532,519738898
-0.026897747796791466,-0.28604568994451485,0.381055877263091,1790244532,569276084
0.0051780896934182225,-0.2884205900461683,0.3236941658747306,1790244532,619994421
0.005883778156199948,-0.2884236686468561,0.32440268430697816,1790244532,669205606
0.058606805149465604,-0.292873494540681,0.28380968724583877,1790244532,719566091
0.056346073261485025,-0.29285598306600297,0.27935000822204914,1790244532,768761054
0.1209710648124144,-0.2979617533333095,0.2553733869362733,1790244532,819945986
0.12112534380083856,-0.297965335262984,0.2563613947370875,1790244532,869698061
0.18983494366969084,-0.30312437176963425,0.2584734102202466,1790244532,919983953
0.19078743210062046,-0.30310452977314595,0.252549531492389,1790244532,969518657
0.255303700119361,-0.3082201861133756,0.2788639026671015,1790244533,19772623
0.255303700119361,-0.3082201861133756,0.2788639026671015,1790244533,70161238
0.3072436673391726,-0.3123261844972819,0.32292335099692826,1790244533,120021147
0.3086618661915119,-0.3123225259856067,0.3215131329843516,1790244533,169122647
0.3509956618934047,-0.3147100621884119,0.37510705144935064,1790244533,219812818
0.3509956618934047,-0.3147100621884119,0.37510705144935064,1790244533,269332522
0.36571272806942057,-0.31601555471110876,0.41600225494614884,1790244533,322041403
0.36571272806942057,-0.31601555471110876,0.41600225494614884,1790244533,368717136
0.36764058602457017,-0.31601536156367555,0.4154699205775981,1790244533,420115365
0.36571272806942057,-0.31601555471110876,0.41600225494614884,1790244533,469485698
0.36571272806942057,-0.31601555471110876,0.41600225494614884,1790244533,521300428
0.36571272806942057,-0.31601555471110876,0.41600225494614884,1790244533,569150035
0.36667665704699537,-0.3160154581373921,0.41573608776187343,1790244533,619720725
0.36474879909184577,-0.31601565128482534,0.4162684221304242,1790244533,672093382
0.36764058602457017,-0.31601536156367555,0.4154699205775981,1790244533,724808670
0.36764058602457017,-0.31601536156367555,0.4154699205775981,1790244533,770809883
0.351875355701033,-0.3162812625802671,0.3768984885427162,1790244533,819433862
0.351875355701033,-0.3162812625802671,0.3768984885427162,1790244533,869262938
0.31150904787311845,-0.3185618248369871,0.32156596120572467,1790244533,918753309
0.31079325923548073,-0.3185636283734119,0.3222642787743173,1790244533,969461703
0.2549208891183412,-0.32296769420850485,0.2842698178524804,1790244534,19644576
0.25678219475130815,-0.3229570010565632,0.28072926819923355,1790244534,69293577
