x,y,z,stamp_sec,stamp_nanosec
0.3214922673438272,-0.20165733076793682,0.19241375663964166,1790244936,469289244
0.22896625480138316,-0.20577343658032127,0.1749931873903267,1790244936,521545299
0.225379929286459,-0.20582084809852141,0.18955807802947466,1790244936,572990980
0.1470185719482873,-0.20980799373761275,0.1951518830970917,1790244936,621870430
0.1469600007508043,-0.2098010100806012,0.19315276397825548,1790244936,668960503
0.07272909606006106,-0.21416778065270908,0.22636219667831467,1790244936,718762734
0.0768290023727091,-0.2142141179305343,0.23869866826464764,1790244936,768966022
0.01807530442251888,-0.21860175425127312,0.27692118986494185,1790244936,821149021
0.022636509064700217,-0.2186285045424569,0.2834934586980696,1790244936,868877856
-0.01345495418329587,-0.22261909660002233,0.3339953474152628,1790244936,919583368
-0.005771675827693168,-0.22264796409039384,0.34039585580653264,1790244936,969510211
-0.04089997185016703,-0.22510147726480395,0.3875069122265612,1790244937,19056311
-0.04181409080053791,-0.22509928681967173,0.3871014670395841,1790244937,68836228
-0.04856372229567142,-0.22567942932937848,0.4215375039093538,1790244937,119373183
-0.04856372229567142,-0.22567942932937848,0.4215375039093538,1790244937,169039933
-0.053403039061350036,-0.22567093460722165,0.42028016807616353,1790244937,219143998
-0.053403039061350036,-0.22567093460722165,0.42028016807616353,1790244937,269213415
-0.04953158853326749,-0.22567773037988387,0.42128603599328446,1790244937,320311781
-0.053403039061350036,-0.22567093460722165,0.42028016807616353,1790244937,368683340
-0.052435172823754,-0.22567263355671627,0.42053163599223287,1790244937,419467890
-0.05146732100845956,-0.22567433248089463,0.42078310016114584,1790244937,469013268
-0.05146732100845956,-0.22567433248089463,0.42078310016114584,1790244937,520653987
-0.05146732100845956,-0.22567433248089463,0.42078310016114584,1790244937,569635549
-0.032761766435454684,-0.2259648638031353,0.3819017559989128,1790244937,620085708
-0.03007051789175355,-0.22597176936088928,0.3832273389149834,1790244937,668853806
0.005652582287646174,-0.22819168833908512,0.3291699308505076,1790244937,721275287
0.004218191318426559,-0.22818560860855652,0.3277761942194407,1790244937,776151628
0.052514509586968516,-0.23219019221078144,0.2884030302302522,1790244937,823533703
0.05106504491391424,-0.23217981929022272,0.2857764561050389,1790244937,875555831
0.10934719344706027,-0.2365428571558836,0.26284585366910385,1790244937,923590611
0.10871207442444195,-0.2365321315783345,0.25991386709560554,1790244937,970909056
0.1746676128234071,-0.2410784386503831,0.25478546938700963,1790244938,21708679
0.1746676128234071,-0.2410784386503831,0.25478546938700963,1790244938,69021661
0.23939066399363168,-0.24583148979157637,0.2706223561226383,1790244938,119374764
0.23977259765398212,-0.2458286160280543,0.26969818477946983,1790244938,169342385
0.2978458327775573,-0.25082722547107944,0.30627039327082095,1790244938,219037042
0.2978458327775573,-0.25082722547107944,0.30627039327082095,1790244938,268878255
0.34005131091050306,-0.2543514614968542,0.3505935413356032,1790244938,319269969
0.3392203430616484,-0.2543526696957351,0.35114986410841165,1790244938,368759236
0.36672889512993556,-0.2560156333680623,0.4159469996440485,1790244938,420268400
0.37347641076713,-0.2560149564566737,0.41408393167587654,1790244938,469113572
0.37347641076713,-0.2560149564566737,0.41408393167587654,1790244938,521407738
0.37444034362439915,-0.2560148597548409,0.41381777854242585,1790244938,571621785
0.37444034362439915,-0.2560148597548409,0.41381777854242585,1790244938,621037533
0.37347641076713,-0.2560149564566737,0.41408393167587654,1790244938,673878386
0.3725124779098608,-0.25601505315850653,0.4143500848093272,1790244938,722917448
0.3754042621179785,-0.2560147630544491,0.41355162937495793,1790244938,772006269
0.3754042621179785,-0.2560147630544491,0.41355162937495793,1790244938,821392814
0.37444034362439915,-0.2560148597548409,0.41381777854242585,1790244938,876357897
0.3596002981343136,-0.25623650080936156,0.37232522142545194,1790244938,920526312
0.35602131604661624,-0.2562396106618007,0.3741115089681978,1790244938,968953205
0.31379275847820975,-0.2583140231246403,0.31834126812291497,1790244939,24313326
0.3123668687936702,-0.258317646706382,0.3197436882044581,1790244939,74054427
